count,class,tweet,label,prompt
3,2,"@jesslaw Ha! I'm actually going to see a Yankee game, as weird as it sounds. My uncle's house in NJ is an hour away.",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @jesslaw Ha! I'm actually going to see a Yankee game, as weird as it sounds. My uncle's house in NJ is an hour away. </prompt>"
6,1,what's wrong with bitches fuck nigga,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: what's wrong with bitches fuck nigga </prompt>"
3,2,"There is no such rule as ""tie goes to the runner"". Out or safe. #Yankees #JohnSterling",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: There is no such rule as ""tie goes to the runner"". Out or safe. #Yankees #JohnSterling </prompt>"
3,1,@ennuitimes mostly move ya dumb bitch! Haha,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @ennuitimes mostly move ya dumb bitch! Haha </prompt>"
3,1,S/O to my Luu's. These are down bitches! Don't fuck with them.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: S/O to my Luu's. These are down bitches! Don't fuck with them. </prompt>"
3,1,and my bitch so bad that I'm never ever cheating,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: and my bitch so bad that I'm never ever cheating </prompt>"
6,1,RT @newnewgotbandz: Look at yall bitches for the child support keep getting pregnant ass bitches,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @newnewgotbandz: Look at yall bitches for the child support keep getting pregnant ass bitches </prompt>"
3,2,@yooperslayer better off banning teabaggers and their anti American supporters,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @yooperslayer better off banning teabaggers and their anti American supporters </prompt>"
3,0,"Somebody please choke that fucking retard that keeps yelling ""mashed potatoes"". What a tool! #PGAChampionship",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Somebody please choke that fucking retard that keeps yelling ""mashed potatoes"". What a tool! #PGAChampionship </prompt>"
3,2,Our female guinea pig is pregnant &#127882;&#127881;&#127873;&#128525;&#128525;&#128525;,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Our female guinea pig is pregnant &#127882;&#127881;&#127873;&#128525;&#128525;&#128525; </prompt>"
3,2,Is it weird licking your own nip?,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Is it weird licking your own nip? </prompt>"
3,2,@J_Logan And you know best about the bird moves...!!!,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @J_Logan And you know best about the bird moves...!!! </prompt>"
3,1,"@RyanTravers1 I lied, it hurt like a bitch, and it bruises your arm. I would suggest you don't do it lol",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @RyanTravers1 I lied, it hurt like a bitch, and it bruises your arm. I would suggest you don't do it lol </prompt>"
3,1,"When nigga/bitch lose in a fight they favorite line is ""he/she only "" &#128514;",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: When nigga/bitch lose in a fight they favorite line is ""he/she only "" &#128514; </prompt>"
6,1,"They hoes ain't loyal, they rotate!",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: They hoes ain't loyal, they rotate! </prompt>"
3,1,Man I hope she don't think I think she a hoe. @lezgnik,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Man I hope she don't think I think she a hoe. @lezgnik </prompt>"
3,1,Danny Chris and I should not be allowed out in public together #cunts,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Danny Chris and I should not be allowed out in public together #cunts </prompt>"
3,1,Don't Hillary's verbal responses and aggressive interactions suggest either brain damage or a need for meds? Or maybe she's just a bitch!,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Don't Hillary's verbal responses and aggressive interactions suggest either brain damage or a need for meds? Or maybe she's just a bitch! </prompt>"
3,2,"RT @WayneDupreeShow: Fear mongering by the left is dying. Wake up, who are you going 2 believe Charlie Rangel and Hussein or Mia Love and C&#8230;",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @WayneDupreeShow: Fear mongering by the left is dying. Wake up, who are you going 2 believe Charlie Rangel and Hussein or Mia Love and C&#8230; </prompt>"
3,1,RT @AnAbsurdBird: Of course the day I nip out with shit hair &amp; wearing my scruffy/but favourite stolen hoodie is the best time to bump into&#8230;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @AnAbsurdBird: Of course the day I nip out with shit hair &amp; wearing my scruffy/but favourite stolen hoodie is the best time to bump into&#8230; </prompt>"
3,1,RT @arigold_88: Tiny.... girl. Can't trust a bitch named Tameka no way.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @arigold_88: Tiny.... girl. Can't trust a bitch named Tameka no way. </prompt>"
3,1,&#128077;RT @kwagiheath: One'a y'all b!tches gon end up dead over a screen shot thinkn that sh!t funny...ain't too many niccas gon laugh at that b!,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: &#128077;RT @kwagiheath: One'a y'all b!tches gon end up dead over a screen shot thinkn that sh!t funny...ain't too many niccas gon laugh at that b! </prompt>"
3,1,RT @Oz_lito: @1stBlocJeremiah ctfu u bloody but yes doe bitch ball out cracked hot dog in dat bitch,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @Oz_lito: @1stBlocJeremiah ctfu u bloody but yes doe bitch ball out cracked hot dog in dat bitch </prompt>"
3,2,@keishagreyxxx that's the beauty of them brownies I always daydream about what I'd do if I hit the powerball lol (nerdy but fun),1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @keishagreyxxx that's the beauty of them brownies I always daydream about what I'd do if I hit the powerball lol (nerdy but fun) </prompt>"
3,1,RT @DragonflyJonez: Chicks would get tired of Dr Dre calling them a bitch and go listen to Jodeci talk about how they'd give her their hous&#8230;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @DragonflyJonez: Chicks would get tired of Dr Dre calling them a bitch and go listen to Jodeci talk about how they'd give her their hous&#8230; </prompt>"
3,1,That's how you know who be lying about getting in the pussy..talking about tasting like water and fruit and shit..tf is that?,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: That's how you know who be lying about getting in the pussy..talking about tasting like water and fruit and shit..tf is that? </prompt>"
3,2,RT @neiltyson: Just to settle it once and for all: Which came first the Chicken or the Egg? The Egg -- laid by a bird that was not a Chicken,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @neiltyson: Just to settle it once and for all: Which came first the Chicken or the Egg? The Egg -- laid by a bird that was not a Chicken </prompt>"
3,2,"RT @bspence5: @Morning_Joe #msnbc new census questions=tempest in teapot,ACA stays,costs down,7.5mil+getting covered is a success story to &#8230;",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @bspence5: @Morning_Joe #msnbc new census questions=tempest in teapot,ACA stays,costs down,7.5mil+getting covered is a success story to &#8230; </prompt>"
3,1,"RT @Poochda63: After sex a bitch be like ""so what are we?"" And you like ""probably parents cause I ain't pull out""",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @Poochda63: After sex a bitch be like ""so what are we?"" And you like ""probably parents cause I ain't pull out"" </prompt>"
3,2,"under my windoowww &#8220;@brettcanfly: Bleaching your teeth, smiling flash, talking trash, under your breath&#8221;",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: under my windoowww &#8220;@brettcanfly: Bleaching your teeth, smiling flash, talking trash, under your breath&#8221; </prompt>"
3,2,Short answer: Yes. ~ Sage Grouse Rebellion: Will Obama use two small birds to limit oil drilling in the West? http://t.co/TK0nZBBTte,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Short answer: Yes. ~ Sage Grouse Rebellion: Will Obama use two small birds to limit oil drilling in the West? http://t.co/TK0nZBBTte </prompt>"
3,2,RT @drunktweets81: You sure do have a pretty face for a cripple,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @drunktweets81: You sure do have a pretty face for a cripple </prompt>"
3,1,Aint no pussy better then perk pussy,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Aint no pussy better then perk pussy </prompt>"
3,1,"@letsdancemofos @markkelly1983 haha, I've swatted that little bitch around all night, starting to feel a bit sorry for him, seriously.",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @letsdancemofos @markkelly1983 haha, I've swatted that little bitch around all night, starting to feel a bit sorry for him, seriously. </prompt>"
3,1,RT @ChippewaSkylark: i love when celeb nudes leak and all the girls with trash bodies try and critique them,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @ChippewaSkylark: i love when celeb nudes leak and all the girls with trash bodies try and critique them </prompt>"
3,1,RT @Adrian1_knowsu: @0124jessi haha lml wrd no nah de pussy shit lol &#128514;&#128514;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @Adrian1_knowsu: @0124jessi haha lml wrd no nah de pussy shit lol &#128514;&#128514; </prompt>"
3,2,Yall know Skip Bayless is about to slit his wrists over Romo! Lol,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Yall know Skip Bayless is about to slit his wrists over Romo! Lol </prompt>"
3,2,"RT @NEOMD71: Bizarre sports week in Cle.

@Browns win a game that felt like a loss,failed ex-Browns QB's duel each other, and @cavs lose ho&#8230;",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @NEOMD71: Bizarre sports week in Cle.

@Browns win a game that felt like a loss,failed ex-Browns QB's duel each other, and @cavs lose ho&#8230; </prompt>"
3,0,@JacobbBacker you don't know shit about me faggot bitch,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @JacobbBacker you don't know shit about me faggot bitch </prompt>"
3,1,RT @CuhCuhCuh: if the pussy not fartin u not fuccin right cuh,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @CuhCuhCuh: if the pussy not fartin u not fuccin right cuh </prompt>"
3,1,that hoe that you in love with? that's that hoe I mess around with,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: that hoe that you in love with? that's that hoe I mess around with </prompt>"
3,1,"Seven digits niggas, two commas hoe.",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Seven digits niggas, two commas hoe. </prompt>"
3,2,Drita is that nicca! Lmao,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Drita is that nicca! Lmao </prompt>"
3,2,One of @Mark_Schlabach best looks too. RT @McMurphyESPN: Charlie Weis couple months ago hanging w/Nelly http://t.co/yWvVg51z6w,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: One of @Mark_Schlabach best looks too. RT @McMurphyESPN: Charlie Weis couple months ago hanging w/Nelly http://t.co/yWvVg51z6w </prompt>"
6,1,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: ""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro. </prompt>"
3,1,@iiAK lmaoo boy how you think Benny heard it lol i was blasting that bitch,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @iiAK lmaoo boy how you think Benny heard it lol i was blasting that bitch </prompt>"
3,1,RT @VERSACEGAWDD: yall really expect a 40 yr old nigga to still rap about raping hoes and killing his mother? nah,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @VERSACEGAWDD: yall really expect a 40 yr old nigga to still rap about raping hoes and killing his mother? nah </prompt>"
3,1,RT @Brezsha_Imani: He tweet like a bitch broke his heart,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @Brezsha_Imani: He tweet like a bitch broke his heart </prompt>"
3,1,@JavieTheCreator @its_selenaaaa haha yuhh that hoe was funny,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @JavieTheCreator @its_selenaaaa haha yuhh that hoe was funny </prompt>"
3,1,@BekySawyer boats and hoes,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @BekySawyer boats and hoes </prompt>"
3,2,Now infuriated Jihadis are putting out murder requests on #Saudi fighter pilots who participated in the bombings in #Syria #ISIS,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Now infuriated Jihadis are putting out murder requests on #Saudi fighter pilots who participated in the bombings in #Syria #ISIS </prompt>"
3,1,RT @11_MeLoBaby_7: @100granHman it ain't nothin to cut that bitch off ayeeee,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @11_MeLoBaby_7: @100granHman it ain't nothin to cut that bitch off ayeeee </prompt>"
3,0,"@iNURSELISA @blackredsoxfan 
It's a nice way of callin y'all honkies",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @iNURSELISA @blackredsoxfan 
It's a nice way of callin y'all honkies </prompt>"
3,2,"""I am a thrill billy..with a hillbilly heart."" -@billyraycyrus. HAHAHAHAHA Jesus Murphy!",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: ""I am a thrill billy..with a hillbilly heart."" -@billyraycyrus. HAHAHAHAHA Jesus Murphy! </prompt>"
3,1,You bitches can't relate to me. So stop.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: You bitches can't relate to me. So stop. </prompt>"
3,2,"Molly and Ellie need the teas, so #CafeShaw bound I go. Everyone else is off to Amsterdam I couldn't get time off so hey ho 8-)",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Molly and Ellie need the teas, so #CafeShaw bound I go. Everyone else is off to Amsterdam I couldn't get time off so hey ho 8-) </prompt>"
3,0,"RT @kristajayMFC: No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt.",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @kristajayMFC: No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt. </prompt>"
3,1,Lmfao RT @Luvv_55st Eating pussy RT @DanaBlack55st: Of what? &#128064; RT @CreativeBlair: I really want my braces off it's in the way &#128553;&#128553;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Lmfao RT @Luvv_55st Eating pussy RT @DanaBlack55st: Of what? &#128064; RT @CreativeBlair: I really want my braces off it's in the way &#128553;&#128553; </prompt>"
3,2,Yanks won't make the playoffs but we ain't in the AL basement. That's the Red Sox position:http://t.co/f7HXNDz1hy&#8221;,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Yanks won't make the playoffs but we ain't in the AL basement. That's the Red Sox position:http://t.co/f7HXNDz1hy&#8221; </prompt>"
3,1,RT @_NikkiiiBeeee: Getting called ugly by a bitch that use to idolize you. &#128064; Ohhhh well okay... &#128514;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @_NikkiiiBeeee: Getting called ugly by a bitch that use to idolize you. &#128064; Ohhhh well okay... &#128514; </prompt>"
3,1,Tupac could fuck any bitch in the world in 1996 and niggas on here crying about a pic he took FOR BITCHES,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Tupac could fuck any bitch in the world in 1996 and niggas on here crying about a pic he took FOR BITCHES </prompt>"
3,0,@Barbod6FCB @_cblaze @ODDBEAST cracker jack shut the fuck up,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @Barbod6FCB @_cblaze @ODDBEAST cracker jack shut the fuck up </prompt>"
3,1,Lmfao bitch got her shit rocked,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Lmfao bitch got her shit rocked </prompt>"
3,2,I'd do anything for an Oreo vanilla bean drink from dunkin &amp; a chocolate chip muffin from there too..I'm starving &amp; that sounds so good now.,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I'd do anything for an Oreo vanilla bean drink from dunkin &amp; a chocolate chip muffin from there too..I'm starving &amp; that sounds so good now. </prompt>"
3,1,"@AmPowerBlog haha, says the little bitch who let someone take his phone. A real man wouldn't have let that happen. A little bitch would.",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @AmPowerBlog haha, says the little bitch who let someone take his phone. A real man wouldn't have let that happen. A little bitch would. </prompt>"
3,1,Dat nicca had Jordan cleats!,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Dat nicca had Jordan cleats! </prompt>"
3,1,RT @MelloPsycho: Apparently the current hair trend for Hollywood bitches is to look like you lost a fight with a weed whacker.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @MelloPsycho: Apparently the current hair trend for Hollywood bitches is to look like you lost a fight with a weed whacker. </prompt>"
6,1,@_Aly_baby_ well at least If you're going to do somthing you do it.. And don't bitch out.. Even when it's the wrong thing &#128527;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @_Aly_baby_ well at least If you're going to do somthing you do it.. And don't bitch out.. Even when it's the wrong thing &#128527; </prompt>"
3,1,RT @JohnnyFootbalI: Yeah @TigerWoods quit being a bitch about your back. Pop a few Viagra and get your horny ass back to dominating holes o&#8230;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @JohnnyFootbalI: Yeah @TigerWoods quit being a bitch about your back. Pop a few Viagra and get your horny ass back to dominating holes o&#8230; </prompt>"
3,2,RT @MikeTInnes: @AaronWorthing @corrcomm @Icampintense @CarolCNN @CNN So glad Charlie agrees with Carol and CNN that assaulting girls is OK&#8230;,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @MikeTInnes: @AaronWorthing @corrcomm @Icampintense @CarolCNN @CNN So glad Charlie agrees with Carol and CNN that assaulting girls is OK&#8230; </prompt>"
6,1,I don't fuck with these niggas cause they shady I don't fuck with these bitches all they want is to have my baby,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I don't fuck with these niggas cause they shady I don't fuck with these bitches all they want is to have my baby </prompt>"
3,1,@tajacasanova @macy_engweiler you're are only a hoe when you fuck him and think you're pregnant ... Not when you party together &#128524;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @tajacasanova @macy_engweiler you're are only a hoe when you fuck him and think you're pregnant ... Not when you party together &#128524; </prompt>"
3,2,I still can't understand why we don't dump our trash in the ocean. it's pretty big and it'd surely be cheaper than launching it into space.,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I still can't understand why we don't dump our trash in the ocean. it's pretty big and it'd surely be cheaper than launching it into space. </prompt>"
4,2,@Carxlito PS3 and case is still in the trash can. idgaf anymore,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @Carxlito PS3 and case is still in the trash can. idgaf anymore </prompt>"
3,1,RT @DinO_off_AD: Them hoes come them hoes go it's a revolving cycle &#128080;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @DinO_off_AD: Them hoes come them hoes go it's a revolving cycle &#128080; </prompt>"
3,2,Cavs trash too,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Cavs trash too </prompt>"
3,1,Mei Haruka is tied up and takes three cocks in her pussy and&#160;mouth http://t.co/jNcMCZEFSs,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Mei Haruka is tied up and takes three cocks in her pussy and&#160;mouth http://t.co/jNcMCZEFSs </prompt>"
3,2,The brownies I just made are a sin,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: The brownies I just made are a sin </prompt>"
3,1,"So, are the Olympics over in Brazil yet or what? I mean, yay sports! What? Stop looking at me like, &#8220;What are you, queer?&#8221; #GoRedskins?",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: So, are the Olympics over in Brazil yet or what? I mean, yay sports! What? Stop looking at me like, &#8220;What are you, queer?&#8221; #GoRedskins? </prompt>"
6,1,RT @O3_Millz: Had to block his bitch ass,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @O3_Millz: Had to block his bitch ass </prompt>"
3,1,pussy so good got me running through the hood,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: pussy so good got me running through the hood </prompt>"
3,2,Sweet Jesus #morningjoe are you going to split screen Rep James Clyburn &amp; Charlie Daniels at the same time? #morningjoe,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Sweet Jesus #morningjoe are you going to split screen Rep James Clyburn &amp; Charlie Daniels at the same time? #morningjoe </prompt>"
3,1,@justezzzee @NoleyDunlap and why would I want my girl to stand up for me if im the man you are a bitch for letting her do that,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @justezzzee @NoleyDunlap and why would I want my girl to stand up for me if im the man you are a bitch for letting her do that </prompt>"
3,2,"Saw brownies on the kitchen counter, bit into one and immediately a surge of pain and spice hit my tongue. Chili flakes. Eff you, Brian.",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Saw brownies on the kitchen counter, bit into one and immediately a surge of pain and spice hit my tongue. Chili flakes. Eff you, Brian. </prompt>"
3,2,@DoeMostDope @mattrbennett209 @JohnnieGoings ha booner has that twitter @boone_boone5356 ha,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @DoeMostDope @mattrbennett209 @JohnnieGoings ha booner has that twitter @boone_boone5356 ha </prompt>"
3,1,I just cracked my motherfuckin phone god damn I feel like punching a bitch in the motherfuckin throat,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: I just cracked my motherfuckin phone god damn I feel like punching a bitch in the motherfuckin throat </prompt>"
6,1,"These rednecks around here won't like that shit...put that wall up, they say",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: These rednecks around here won't like that shit...put that wall up, they say </prompt>"
3,1,You can't be mad when people call you a hoe if you out here acting like one,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: You can't be mad when people call you a hoe if you out here acting like one </prompt>"
3,2,People with trash cars LOVE to drive fast and reckless,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: People with trash cars LOVE to drive fast and reckless </prompt>"
3,1,Dis hoe got uh dinguling nose &#127814;&#128514;&#128514;&#128514;,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Dis hoe got uh dinguling nose &#127814;&#128514;&#128514;&#128514; </prompt>"
3,1,RT @OhLawdItsNiesha: This hoe swear to God that boy fuckin everybody..,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: RT @OhLawdItsNiesha: This hoe swear to God that boy fuckin everybody.. </prompt>"
3,1,How I beat up the pussy http://t.co/40YiW6e2cH,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: How I beat up the pussy http://t.co/40YiW6e2cH </prompt>"
3,0,@AGreasyMonkey @Huntermoore faggot,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @AGreasyMonkey @Huntermoore faggot </prompt>"
3,2,"""Just follow the yellow brick twitter.""",1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: ""Just follow the yellow brick twitter."" </prompt>"
3,1,"My bitch bad, she from the islands.",0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: My bitch bad, she from the islands. </prompt>"
3,2,@carlybaejepsen trash,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @carlybaejepsen trash </prompt>"
3,1,Told her like... it's 90 degrees out this bitch and I'm walkin in jeans (it was like 70 when we got there) like apostles. Shit don't add up.,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Told her like... it's 90 degrees out this bitch and I'm walkin in jeans (it was like 70 when we got there) like apostles. Shit don't add up. </prompt>"
3,2,@BarackObama Biden was a winner last night? Yea right like Charlie Sheen Really was a a winner too.... #winning lol,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @BarackObama Biden was a winner last night? Yea right like Charlie Sheen Really was a a winner too.... #winning lol </prompt>"
3,1,@MIKEYMIKEROWAVE @SNEAKERLUKE @wojtata @JoeCushKush yeah I like them too but Im not annoying ass bitch about it. Support them but dont bitch,0,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @MIKEYMIKEROWAVE @SNEAKERLUKE @wojtata @JoeCushKush yeah I like them too but Im not annoying ass bitch about it. Support them but dont bitch </prompt>"
3,2,@rochaaxx yellow,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: @rochaaxx yellow </prompt>"
3,2,Them brownies tho &#128524;&#128076;,1,"[INST] In this task, you will be performing a classification exercise aimed at identifying whether the given text contains hate speech or not. Consider the text: Them brownies tho &#128524;&#128076; </prompt>"
